@RELATION Census

@ATTRIBUTE attribute_0 REAL
@ATTRIBUTE attribute_1 REAL
@ATTRIBUTE attribute_2 REAL
@ATTRIBUTE attribute_3 REAL
@ATTRIBUTE attribute_4 REAL
@ATTRIBUTE attribute_5 REAL
@ATTRIBUTE attribute_6 REAL
@ATTRIBUTE attribute_7 REAL
@ATTRIBUTE attribute_8 REAL
@ATTRIBUTE attribute_9 REAL
@ATTRIBUTE attribute_10 REAL
@ATTRIBUTE attribute_11 REAL
@ATTRIBUTE attribute_12 REAL
@ATTRIBUTE attribute_13 REAL
@ATTRIBUTE attribute_14 {0,1}

@DATA
42,1,1.2106e+05,2,10,3,4,4,1,0,0,0,45,1,1
62,1,1.187e+05,4,9,1,2,3,1,0,0,0,40,1,1
64,2,2.8974e+05,2,10,1,4,3,1,0,0,0,20,1,1
18,1,2.384e+05,2,10,3,4,2,1,1,0,0,25,1,1
43,1,2.6204e+05,15,3,6,10,5,1,0,0,0,35,13,1
62,2,26911,9,4,5,3,4,1,1,0,0,66,1,1
29,1,1.6116e+05,6,12,1,6,3,1,0,0,0,50,1,1
43,1,2.5252e+05,1,13,1,7,3,2,0,0,0,40,40,0
39,1,43712,4,9,1,5,3,1,0,7298,0,40,1,0
69,9,1.6783e+05,1,13,1,15,3,1,0,0,0,40,1,1
34,1,1.889e+05,1,13,1,5,1,1,1,0,0,40,1,1
44,1,1.2006e+05,6,12,1,5,3,1,0,4386,0,45,1,0
25,1,1.3411e+05,1,13,3,9,4,1,0,0,0,30,1,1
47,5,1.6582e+05,2,10,2,11,5,1,0,0,0,40,1,1
17,1,99161,13,6,3,3,2,1,0,0,0,8,1,1
41,5,74581,1,13,2,6,5,1,0,0,0,65,1,1
19,1,3.0464e+05,2,10,3,4,2,1,0,0,0,20,1,1
57,1,1.2182e+05,12,2,1,3,3,5,0,0,0,40,36,1
25,1,1.5486e+05,4,9,3,9,5,2,0,0,0,35,1,1
37,5,3.6543e+05,2,10,1,9,3,1,0,0,0,40,5,0
29,1,1.8311e+05,7,11,1,8,3,1,0,0,0,40,1,1
32,1,50178,2,10,3,4,2,1,0,0,0,35,1,1
35,1,1.8685e+05,5,15,1,6,3,1,0,0,0,45,1,0
52,1,1.5991e+05,10,8,3,8,4,1,0,0,0,40,1,1
41,1,1.6219e+05,4,9,3,8,2,1,1,1831,0,40,23,1
29,1,1.2851e+05,4,9,6,8,4,1,1,0,0,38,21,1
23,1,1.4303e+05,11,14,3,6,2,1,1,0,0,36,1,1
31,1,3.8237e+05,3,7,1,2,3,1,0,0,0,40,1,1
40,1,2.1001e+05,4,9,1,11,3,1,0,0,0,50,1,1
19,1,2.9393e+05,4,9,3,9,2,1,1,0,0,20,1,1
21,1,2.085e+05,2,10,3,11,2,1,0,0,0,10,1,1
37,6,1.9184e+05,1,13,3,9,4,1,1,8614,0,40,1,0
49,2,3.5598e+05,5,15,1,6,3,1,0,99999,0,35,1,0
64,5,2.0274e+05,4,9,1,9,1,1,1,0,0,35,1,1
37,5,1.4432e+05,7,11,3,9,4,1,1,0,0,43,1,1
70,2,1.5514e+05,1,13,1,2,3,1,0,0,2377,12,1,0
22,1,1.6012e+05,13,6,3,11,2,3,0,0,0,30,1,1
29,3,1.9045e+05,4,9,1,4,3,3,0,0,0,40,6,1
37,1,2.129e+05,4,9,1,2,3,1,0,0,0,40,1,1
29,1,1.1568e+05,1,13,3,1,4,1,0,0,0,40,1,1
38,1,2.5225e+05,3,7,2,8,4,1,0,0,0,65,1,1
27,1,2.1204e+05,4,9,3,2,4,1,0,0,0,50,1,1
58,6,1.9815e+05,1,13,1,9,3,1,0,0,0,35,1,0
60,5,1.1366e+05,2,10,1,9,1,1,1,0,0,35,1,1
20,1,32426,2,10,3,4,4,1,0,0,0,25,1,1
51,1,98791,2,10,1,4,3,1,0,0,0,40,1,0
37,1,2.0383e+05,8,5,1,11,3,1,0,0,0,65,1,1
22,6,1.8663e+05,10,8,3,5,4,1,0,0,0,50,1,0
56,2,1.2515e+05,13,6,1,11,3,1,0,0,0,60,1,1
26,1,2.4746e+05,1,13,1,4,1,1,1,5178,0,42,1,0
19,1,97215,2,10,4,4,5,1,1,0,0,25,1,1
37,1,3.3083e+05,7,11,1,6,1,1,1,0,0,30,1,1
27,1,2.008e+05,2,10,3,1,4,1,1,0,0,40,1,1
27,1,1.5627e+05,4,9,3,4,2,4,0,0,0,20,1,1
52,2,72257,2,10,1,4,3,1,0,0,0,50,1,1
45,1,3.6309e+05,4,9,4,8,5,2,1,0,0,40,1,1
28,1,25955,2,10,3,2,2,4,0,0,0,40,1,1
20,1,3.3463e+05,4,9,2,9,4,1,1,0,0,40,1,1
28,1,1.0916e+05,11,14,3,6,4,1,1,0,0,50,1,1
44,1,5.6976e+05,7,11,1,7,3,2,0,0,0,40,1,1
30,1,2.099e+05,1,13,1,2,3,1,0,0,0,40,1,1
26,6,2.7299e+05,6,12,3,9,2,2,1,0,0,8,1,1
55,9,52267,11,14,1,15,3,1,0,0,0,18,1,1
46,1,82946,4,9,3,4,4,1,1,0,0,40,1,1
51,1,1.0465e+05,1,13,1,2,3,1,0,0,0,50,1,1
25,5,58441,1,13,3,6,4,1,1,0,0,40,1,1
43,5,2.6973e+05,4,9,4,3,4,1,0,0,0,40,1,1
19,9,1.2845e+05,4,9,3,15,2,1,1,0,0,28,1,1
36,1,1.7947e+05,4,9,2,2,4,1,0,0,0,40,1,1
36,1,1.8308e+05,2,10,3,5,4,1,0,0,0,40,1,1
48,1,1.0294e+05,1,13,3,3,5,3,1,0,0,40,12,1
30,9,1.5729e+05,3,7,3,15,5,1,0,0,0,40,1,1
24,1,3.5983e+05,1,13,1,6,3,1,0,0,0,44,1,0
30,1,1.5566e+05,4,9,2,3,5,1,1,0,0,36,1,1
24,1,5.852e+05,1,13,1,5,1,1,1,7688,0,45,1,0
62,1,1.736e+05,1,13,1,8,3,1,0,0,0,40,1,1
41,2,2.1454e+05,4,9,2,11,4,1,0,0,1590,40,1,1
49,2,1.6335e+05,5,15,1,6,3,1,0,0,0,85,1,0
36,2,1.5398e+05,4,9,1,11,3,1,0,0,0,50,1,1
47,5,2.4768e+05,11,14,2,6,5,1,1,5455,0,45,1,1
49,6,1.5537e+05,11,14,2,6,4,1,1,0,0,40,1,1
52,1,3.2973e+05,2,10,3,5,4,1,0,0,0,40,1,1
52,1,1.6258e+05,6,12,1,1,3,1,0,0,0,40,1,0
26,1,1.7652e+05,4,9,3,9,4,1,0,0,0,53,1,1
51,6,2.2689e+05,4,9,3,11,4,1,0,0,0,40,1,1
18,1,1.2078e+05,13,6,3,3,2,1,0,0,0,20,1,1
30,1,3.7583e+05,4,9,3,7,6,1,0,0,0,40,1,1
46,1,2.055e+05,4,9,2,8,4,1,0,0,0,20,1,1
28,1,1.9881e+05,4,9,3,7,2,2,1,0,0,40,1,1
48,3,2.5429e+05,1,13,1,5,3,1,0,7298,0,50,1,0
62,1,1.5991e+05,2,10,1,9,1,1,1,0,0,38,1,0
49,1,40000,1,13,1,4,3,1,0,4064,0,44,1,1
69,1,1.0287e+05,4,9,5,9,4,1,1,0,0,24,1,1
35,1,1.1738e+05,1,13,3,5,4,1,0,8614,0,45,1,0
78,1,1.8024e+05,11,14,5,2,5,3,0,0,0,40,30,1
61,1,5.3956e+05,2,10,1,5,3,1,0,0,0,45,1,0
24,1,2.6156e+05,1,13,3,6,4,1,1,0,0,40,1,1
29,1,81057,2,10,3,9,2,1,1,0,0,40,1,1
36,2,1.6012e+05,1,13,1,4,3,5,0,0,0,45,42,1
17,1,41979,13,6,3,10,2,1,0,0,0,40,1,1
27,1,2.7511e+05,4,9,1,7,3,2,0,0,0,80,1,0
64,1,2.6566e+05,4,9,1,11,3,1,0,0,0,40,1,1
33,2,1.9325e+05,4,9,3,5,4,1,0,0,0,55,35,1
32,1,2.3654e+05,10,8,1,2,6,1,0,0,0,40,13,1
19,1,29510,2,10,3,3,2,1,1,0,0,20,1,1
42,6,1.058e+05,3,7,1,10,3,1,0,0,0,40,1,1
24,1,1.946e+05,1,13,3,4,2,1,1,0,0,15,1,1
23,1,1.0386e+06,4,9,3,5,4,2,0,0,0,45,1,1
51,5,2.0932e+05,5,15,3,6,4,1,0,3325,0,40,1,1
31,1,1.9323e+05,1,13,3,1,4,1,0,3325,0,60,1,1
44,1,3.0747e+05,5,15,1,6,3,1,0,0,0,29,1,0
38,1,2.5594e+05,11,14,3,5,4,1,1,10520,0,50,1,0
44,5,1.0785e+05,6,12,2,13,4,1,1,0,0,56,1,0
44,2,5.6779e+05,15,3,1,10,3,1,0,0,0,40,13,1
38,1,91857,4,9,1,2,3,1,0,0,0,44,1,1
36,1,7.3257e+05,8,5,2,9,5,1,1,0,0,40,1,1
29,1,86613,12,2,3,3,4,1,0,0,0,20,21,1
46,1,35961,6,12,2,4,4,1,1,0,0,25,6,1
47,1,1.1475e+05,4,9,1,9,3,1,0,0,0,40,1,1
30,1,2.3512e+05,4,9,1,11,3,1,0,99999,0,40,1,0
37,5,2.1849e+05,4,9,1,13,3,1,0,7688,0,35,1,0
27,1,3.2943e+05,1,13,3,5,4,1,0,0,0,45,1,1
43,1,1.8102e+05,4,9,2,8,5,1,1,0,0,50,1,1
44,2,2.6474e+05,5,15,1,6,3,1,0,0,0,40,1,0
31,1,3.8115e+05,2,10,3,5,5,1,0,0,0,60,1,1
34,1,1.8976e+05,1,13,1,5,3,1,0,0,1977,45,1,0
39,1,2.3047e+05,1,13,3,4,2,1,0,0,1092,40,6,1
36,1,2.1854e+05,2,10,2,2,5,1,1,0,0,40,1,1
57,1,2.9851e+05,1,13,1,6,3,1,0,3103,0,40,1,0
78,1,1.1119e+05,9,4,3,8,4,1,1,0,0,35,36,1
24,1,1.69e+05,2,10,1,2,3,1,0,0,0,40,1,1
39,1,1.6889e+05,2,10,3,9,4,1,1,0,0,40,1,1
21,1,1.4981e+05,6,12,3,4,2,1,0,0,0,40,1,1
34,1,3.4407e+05,4,9,4,9,4,1,0,0,0,40,1,0
22,1,4.1617e+05,2,10,3,4,5,1,1,0,0,32,1,1
36,1,41490,2,10,2,9,5,1,1,0,0,40,1,1
61,1,40269,2,10,1,4,3,1,0,0,0,40,1,0
67,9,2.4326e+05,8,5,1,15,3,1,0,0,0,15,1,1
42,1,2.5054e+05,2,10,4,3,5,2,1,0,0,21,40,1
49,4,1.0559e+05,7,11,1,2,3,3,0,0,0,40,1,0
58,1,51499,7,11,1,2,3,1,0,0,0,40,1,1
37,5,1.8988e+05,2,10,1,13,3,1,0,0,0,60,1,1
39,1,1.7948e+05,4,9,3,1,4,1,0,4650,0,44,1,1
25,1,2.9977e+05,2,10,4,9,6,2,1,0,0,40,11,1
45,3,1.5566e+05,15,3,1,2,3,1,0,0,0,40,42,0
30,1,54608,1,13,1,9,3,1,0,0,0,40,1,1
49,9,1.747e+05,2,10,3,15,4,1,0,0,0,35,1,1
36,2,2.8502e+05,4,9,1,2,3,1,0,2885,0,40,1,1
23,1,2.0115e+05,4,9,3,2,4,1,0,0,0,65,1,1
51,1,1.258e+05,2,10,1,9,1,2,1,0,0,35,11,1
55,1,2.4907e+05,4,9,1,11,3,1,0,0,0,60,1,1
35,1,99156,1,13,3,4,4,1,0,0,0,50,1,1
45,6,94754,11,14,1,9,3,1,0,0,0,40,27,1
36,1,1.1113e+05,1,13,1,6,3,1,0,0,0,48,1,0
32,5,1.5789e+05,4,9,1,2,3,1,0,0,0,40,1,1
39,1,74194,4,9,1,5,3,1,0,0,0,55,1,1
47,3,1.6819e+05,2,10,1,2,3,1,0,0,0,40,1,1
49,1,28334,2,10,1,5,3,1,0,0,0,45,1,0
52,1,84278,2,10,1,5,3,1,0,7688,0,55,42,0
44,1,7.2116e+05,2,10,4,8,4,2,0,0,0,40,1,1
36,1,1.8807e+05,2,10,1,5,3,1,0,0,0,50,1,0
40,1,1.4518e+05,2,10,2,2,5,2,1,0,0,30,1,1
17,1,52967,13,6,3,3,2,1,1,0,0,6,1,1
18,1,1.7758e+05,4,9,3,4,2,1,1,0,0,38,1,1
30,3,1.8538e+05,2,10,1,5,1,1,1,0,0,25,1,1
66,1,66008,4,9,5,12,4,1,1,0,0,50,3,1
59,1,3.2906e+05,1,13,3,2,4,1,0,0,0,50,1,1
30,5,3.488e+05,4,9,1,9,3,2,0,0,0,40,1,1
50,1,34233,4,9,1,10,3,1,0,0,0,50,1,1
24,1,5.0963e+05,4,9,3,3,2,1,1,0,0,25,1,1
28,1,27956,5,15,1,6,3,3,0,0,0,99,8,1
44,5,83286,11,14,1,6,1,1,1,0,0,40,1,0
25,1,3.091e+05,7,11,3,6,4,1,0,0,0,40,1,1
45,1,1.8895e+05,11,14,1,5,3,1,0,0,0,50,1,0
20,1,2.2422e+05,4,9,3,11,4,1,0,0,0,40,1,1
67,1,2.229e+05,7,11,2,6,5,1,1,0,0,40,1,1
40,2,1.2331e+05,5,15,1,6,3,1,0,0,0,45,1,0
52,4,2.7934e+05,4,9,1,9,3,1,0,0,0,40,1,1
34,1,3.4717e+05,14,16,3,6,4,1,0,0,0,50,1,0
37,5,2.514e+05,6,12,1,6,3,1,0,0,0,45,5,0
17,3,1.4303e+05,13,6,3,3,2,1,0,0,0,4,1,1
25,1,57635,7,11,1,4,1,1,1,0,0,42,1,0
35,5,1.6265e+05,1,13,2,6,4,1,0,0,0,40,4,1
63,1,28334,11,14,2,5,4,1,1,0,0,40,1,0
38,5,84570,2,10,3,9,2,4,1,0,0,40,1,1
33,1,1.8109e+05,1,13,1,9,3,1,0,0,0,60,33,0
51,5,1.175e+05,11,14,1,6,1,1,1,0,0,40,1,0
64,6,2.1616e+05,14,16,1,6,3,1,0,0,0,50,41,0
50,3,2.0445e+05,2,10,2,13,4,1,0,0,0,40,1,1
18,1,3.7497e+05,13,6,3,11,4,1,0,0,0,56,1,1
67,1,35015,11,14,3,6,4,1,0,0,0,99,1,1
46,1,1.7987e+05,4,9,1,2,3,1,0,0,0,40,1,1
60,2,1.3773e+05,1,13,1,10,3,1,0,0,0,50,1,1
29,1,1.9313e+05,4,9,3,8,4,1,1,0,0,40,1,1
30,1,1.0365e+05,2,10,3,3,2,2,1,0,0,40,1,1
56,6,54260,14,16,1,6,4,3,0,2885,0,40,31,1
29,1,1.9793e+05,4,9,1,7,1,1,1,0,0,40,13,0
37,1,2.4972e+05,1,13,3,9,5,2,1,0,0,27,1,1
55,1,2.2361e+05,12,2,2,12,5,1,1,0,0,30,32,1
24,1,2.5987e+05,4,9,3,9,4,1,1,0,0,30,1,1
21,1,3.0169e+05,4,9,3,2,4,1,0,0,0,35,13,1
46,3,2.7693e+05,1,13,1,4,3,1,0,0,0,70,1,0
25,1,3.9551e+05,10,8,1,8,6,5,0,0,0,40,13,1
40,1,1.6807e+05,4,9,3,2,2,1,0,0,0,28,1,1
23,1,45317,2,10,4,4,2,1,1,0,0,40,1,1
43,2,3.1118e+05,2,10,3,11,4,2,0,0,0,30,1,1
29,2,1.9064e+05,2,10,1,2,3,4,0,0,1485,60,1,0
59,1,2.2134e+05,13,6,5,3,6,3,1,0,0,40,8,1
18,1,1.2069e+05,2,10,3,3,2,2,0,0,0,35,42,1
28,1,1.0739e+05,4,9,3,5,2,1,0,0,0,32,1,1
17,1,2.9344e+05,3,7,3,9,2,1,1,0,0,15,1,1
53,1,1.4541e+05,4,9,1,8,3,1,0,0,0,40,1,0
22,1,2.139e+05,15,3,3,12,6,1,1,0,0,40,21,1
63,1,1.001e+05,4,9,6,2,4,1,0,0,0,40,1,1
32,1,1.9186e+05,11,14,1,4,1,1,1,0,0,45,1,0
40,5,2.3389e+05,4,9,3,9,5,2,1,0,0,35,1,1
61,2,96073,5,15,1,6,3,1,0,0,0,50,3,0
35,1,4.7414e+05,4,9,3,2,4,1,0,0,1408,40,1,1
43,2,3.5586e+05,1,13,1,5,3,3,0,0,0,50,8,1
20,9,1.4469e+05,2,10,3,15,2,3,1,0,1602,40,39,1
48,2,1.3921e+05,2,10,2,2,4,1,0,0,0,40,1,1
56,6,1.4393e+05,1,13,5,6,4,1,1,0,0,40,1,1
51,4,1.607e+05,4,9,1,9,3,1,0,0,0,40,1,1
34,1,1.9129e+05,2,10,3,2,4,1,0,0,0,40,1,1
44,1,68729,2,10,1,4,3,3,0,0,1902,40,1,0
61,1,1.1999e+05,11,14,1,6,3,1,0,0,0,40,42,0
37,1,2.2755e+05,2,10,1,4,3,1,0,0,0,44,1,0
36,1,32776,1,13,1,5,3,1,0,0,1977,40,1,0
34,1,2.2888e+05,2,10,4,8,4,5,0,0,0,40,1,1
23,1,84648,2,10,3,4,2,1,1,0,0,25,1,1
63,4,1.02e+05,11,14,2,6,4,1,0,0,0,40,1,0
63,9,68954,4,9,5,15,4,2,1,0,0,11,1,1
47,5,2.8506e+05,11,14,1,5,3,1,0,0,1977,41,1,0
55,3,2.0957e+05,4,9,2,4,5,1,1,0,0,50,1,0
31,5,3.3113e+05,1,13,3,13,2,2,0,0,0,48,1,1
27,1,2.7987e+05,2,10,2,3,4,1,0,0,0,40,1,1
58,1,1.5056e+05,1,13,2,9,4,1,1,14084,0,40,1,0
28,5,1.8565e+05,2,10,1,13,3,1,0,0,0,48,1,1
52,1,1.2887e+05,9,4,2,8,4,1,1,0,0,64,1,1
31,4,3.8633e+05,4,9,1,9,3,2,0,0,0,50,1,1
53,1,1.1781e+05,2,10,2,9,5,1,1,0,0,38,1,1
43,1,2.2061e+05,2,10,2,1,4,1,1,0,0,50,1,1
43,5,1.1702e+05,4,9,6,10,5,2,0,0,0,40,1,1
50,3,1.7675e+05,11,14,2,5,4,1,0,0,0,80,1,0
68,9,76371,4,9,1,15,3,1,0,0,0,35,1,1
37,1,80410,3,7,1,3,3,1,0,0,0,40,1,1
26,1,1.272e+05,4,9,2,8,4,1,0,0,0,40,1,1
22,1,1.2147e+05,3,7,3,4,4,1,1,0,0,40,1,1
22,1,2.1909e+05,2,10,1,4,3,1,0,0,0,55,1,1
59,1,2.7157e+05,2,10,1,2,3,1,0,15024,0,50,1,0
30,1,2.4158e+05,2,10,1,8,3,1,0,0,0,40,1,1
24,1,3.7425e+05,4,9,4,3,4,1,1,0,0,55,1,1
30,1,2.1499e+05,4,9,1,2,3,1,0,0,0,40,1,1
50,5,2e+05,1,13,2,13,4,1,0,0,0,40,1,0
38,1,4.5092e+05,10,8,1,3,3,1,0,3942,0,40,1,1
29,1,1.2036e+05,4,9,1,9,3,1,0,0,0,40,1,1
76,1,93125,4,9,1,4,3,1,0,1424,0,24,1,1
21,1,1.8751e+05,7,11,3,2,5,1,0,0,0,40,1,1
65,1,2.4357e+05,2,10,5,3,5,1,1,0,0,24,1,1
43,1,2.9551e+05,4,9,1,5,3,1,0,0,0,45,1,0
29,1,29732,1,13,1,6,1,1,1,0,0,24,1,1
32,1,2.1174e+05,1,13,3,4,4,1,0,0,0,45,1,1
37,1,2.514e+05,6,12,1,5,3,1,0,0,0,65,1,0
64,1,4.777e+05,4,9,1,5,3,1,0,0,0,16,1,1
49,1,1.5158e+05,2,10,1,2,3,1,0,0,0,40,1,0
44,1,1.9388e+05,1,13,1,5,3,1,0,0,0,40,1,0
68,9,1.1754e+05,4,9,1,15,3,1,0,1409,0,15,1,1
34,1,2.4246e+05,1,13,1,5,3,1,0,7688,0,40,1,0
35,1,4.114e+05,2,10,1,5,3,1,0,0,0,36,1,1
53,1,1.9103e+05,2,10,2,9,4,1,1,0,0,43,1,1
24,1,1.5457e+05,7,11,3,4,5,3,0,0,0,50,30,1
31,1,2.0866e+05,2,10,2,9,5,1,1,0,0,40,1,1
25,1,29599,2,10,1,11,3,1,0,0,0,38,1,1
36,1,4.2371e+05,4,9,1,8,3,1,0,0,0,45,1,1
29,1,1.22e+05,2,10,3,4,4,1,0,0,0,60,1,1
37,1,1.4858e+05,4,9,1,11,3,1,0,0,0,50,1,0
42,2,2.2298e+05,14,16,3,6,4,1,1,0,0,45,1,1
30,1,1.4912e+05,4,9,2,2,4,1,1,0,0,40,1,1
32,3,2.1841e+05,2,10,3,5,4,1,0,0,0,70,32,1
47,2,1.122e+05,1,13,3,5,4,2,0,10520,0,45,1,0
44,1,85604,4,9,2,2,4,1,0,0,0,40,1,0
19,1,1.1123e+05,4,9,3,4,2,1,0,0,0,40,1,1
22,1,99199,4,9,1,5,3,1,0,0,0,48,1,1
51,1,2e+05,8,5,1,2,3,1,0,0,0,50,1,0
69,1,1.2285e+05,4,9,1,2,3,1,0,0,0,16,1,1
73,9,90557,3,7,1,15,3,1,0,0,0,8,1,1
18,9,2.7194e+05,3,7,3,15,6,1,1,0,0,20,1,1
33,2,3.615e+05,4,9,3,6,4,1,0,0,0,40,1,1
22,5,3.9902e+05,2,10,3,9,4,1,1,0,0,55,1,1
33,1,3.4528e+05,1,13,3,1,4,1,1,0,0,45,1,0
20,4,55233,2,10,3,9,6,1,1,0,0,40,1,1
28,2,2.0052e+05,2,10,1,2,3,1,0,0,0,40,1,1
25,1,1.8812e+05,4,9,3,7,4,1,1,0,0,40,1,1
27,1,1.7668e+05,4,9,3,3,4,1,0,0,0,48,1,1
22,1,3.0918e+05,4,9,3,11,2,1,0,0,0,40,1,1
67,2,40021,4,9,1,10,3,1,0,0,0,35,1,1
31,3,49923,4,9,1,5,3,1,0,0,0,40,1,1
36,9,36635,2,10,3,15,5,1,1,0,0,25,1,1
43,4,3.2571e+05,5,15,1,6,3,3,0,0,0,50,27,0
33,1,1.2441e+05,1,13,3,6,4,1,1,0,0,40,1,1
37,2,3.0157e+05,4,9,1,6,1,1,1,0,0,35,1,0
27,1,3.3996e+05,4,9,1,11,3,2,0,0,0,60,1,1
36,1,1.7634e+05,2,10,3,11,4,1,0,0,0,40,1,1
33,1,1.9845e+05,6,12,2,4,4,1,1,0,0,45,1,1
63,1,2.1395e+05,1,13,1,4,3,1,0,15024,0,40,33,0
48,1,1.7181e+05,1,13,2,3,5,1,1,0,0,56,1,0
25,1,3.6283e+05,4,9,3,7,6,1,0,0,0,45,1,1
41,2,3.4433e+05,4,9,1,3,3,1,0,0,0,10,1,1
26,1,1.3768e+05,4,9,3,3,4,1,0,0,0,40,1,1
23,1,1.7542e+05,2,10,3,9,2,2,1,0,0,40,1,1
33,6,73296,4,9,3,3,5,2,1,1831,0,40,1,1
30,6,1.3761e+05,11,14,1,6,3,3,0,0,0,17,39,1
67,2,3.5441e+05,4,9,5,3,4,1,1,0,0,20,1,1
32,1,1.3006e+05,4,9,1,4,3,1,0,0,0,55,1,0
48,2,3.6288e+05,4,9,2,2,4,1,0,0,0,60,1,0
51,1,49017,4,9,5,3,4,1,1,0,0,24,1,1
39,1,1.4994e+05,11,14,3,4,4,3,0,0,0,40,31,1
40,3,99185,1,13,1,6,3,1,0,0,0,60,1,1
40,1,2.9471e+05,4,9,1,11,3,2,0,0,0,40,1,0
19,1,2.2824e+05,4,9,3,8,6,1,0,0,0,40,13,1
28,1,1.5682e+05,4,9,2,7,5,1,1,0,0,36,1,1
47,1,3.3273e+05,1,13,1,6,3,1,0,0,0,60,1,0
20,1,2.8994e+05,2,10,3,6,4,1,1,0,0,20,1,1
41,1,1.161e+05,4,9,5,5,6,1,0,914,0,40,1,1
29,1,24153,2,10,1,3,1,4,1,0,0,40,1,1
40,1,2.7343e+05,1,13,1,5,3,1,0,0,0,50,1,0
61,1,2.3118e+05,4,9,5,5,4,1,1,0,0,40,1,1
25,1,3.1393e+05,3,7,3,2,4,1,0,0,0,40,13,1
26,1,1.1448e+05,4,9,1,8,3,1,0,0,0,40,1,1
43,1,1.6211e+05,1,13,3,9,4,1,1,0,0,40,1,1
17,1,1.6881e+05,9,4,3,2,4,1,0,0,0,45,1,1
43,5,1.4383e+05,11,14,2,6,5,2,1,9562,0,40,1,0
73,1,2.4277e+05,4,9,1,8,3,1,0,3471,0,40,3,1
46,5,1.1156e+05,2,10,2,8,2,1,1,0,0,40,1,1
19,1,69770,2,10,3,3,2,1,0,0,0,20,1,1
37,1,2.9198e+05,4,9,2,8,4,1,0,0,0,40,1,1
26,1,1.0246e+05,2,10,1,9,3,1,0,0,0,40,1,1
47,1,1.5158e+05,4,9,2,4,2,1,0,0,1876,40,1,1
47,5,2.8732e+05,11,14,3,6,4,1,0,0,0,40,1,1
29,1,1.1568e+05,1,13,3,6,4,1,0,0,0,40,1,1
29,1,2.3963e+05,4,9,3,9,4,1,1,0,0,40,1,1
33,1,4.0917e+05,1,13,1,5,2,1,0,0,0,55,1,1
20,1,1.8685e+05,4,9,3,11,6,1,0,0,0,40,1,1
28,1,1.1886e+05,13,6,1,2,1,5,1,0,0,48,16,1
26,1,1.4269e+05,1,13,3,6,4,1,0,0,0,45,42,1
41,6,1.7092e+05,11,14,1,6,3,1,0,0,0,40,1,1
67,9,2.7445e+05,9,4,1,15,3,1,0,0,0,40,1,1
43,1,1.5349e+05,1,13,1,4,3,1,0,0,0,50,1,1
35,1,1.8649e+05,8,5,1,7,3,1,0,0,0,46,1,1
18,1,1.9241e+05,10,8,3,3,2,1,1,0,0,25,1,1
55,6,3.376e+05,2,10,2,9,4,1,0,0,0,40,1,1
44,1,1.9555e+05,4,9,2,8,2,2,1,0,0,40,1,1
64,1,61892,4,9,5,12,4,1,1,0,0,15,1,1
34,2,1.757e+05,7,11,1,2,3,1,0,0,0,75,1,1
38,1,80303,2,10,1,4,3,1,0,0,0,60,1,0
25,1,4.1966e+05,4,9,3,3,2,1,1,0,0,8,1,1
21,1,3.1916e+05,2,10,3,11,2,2,0,0,0,40,1,1
37,1,1.2674e+05,12,2,1,3,3,1,0,0,0,53,13,1
39,1,3.0157e+05,2,10,2,4,5,1,1,0,0,40,1,1
34,1,1.2046e+05,2,10,2,9,4,1,1,0,0,50,1,1
23,1,2.6815e+05,1,13,3,5,4,1,1,0,0,45,1,1
54,1,2.5734e+05,2,10,1,2,3,1,0,0,0,40,1,0
49,3,2.1335e+05,11,14,4,5,4,1,0,0,0,70,1,0
25,1,3.0343e+05,4,9,1,9,1,1,1,0,0,40,1,1
51,1,1.2496e+05,6,12,1,4,3,1,0,0,0,50,1,1
29,1,1.5822e+05,4,9,3,10,5,1,0,0,0,35,1,1
27,6,5.5347e+05,1,13,1,13,1,2,1,0,0,48,1,1
53,1,46155,4,9,1,12,6,1,1,0,0,40,1,1
68,1,1.3871e+05,1,13,1,6,3,1,0,0,0,55,1,0
56,1,2.3178e+05,4,9,1,4,3,1,0,0,0,40,1,0
30,1,4.9641e+05,14,16,3,6,4,1,0,0,0,40,42,1
24,1,19410,4,9,2,4,5,4,1,0,0,48,1,1
70,9,28471,8,5,5,15,5,1,1,0,0,25,1,1
24,1,1.8582e+05,2,10,3,4,2,1,1,0,0,40,1,1
74,9,2.7267e+05,6,12,5,15,4,1,1,0,0,20,1,1
23,9,1.9403e+05,2,10,3,15,4,1,1,0,0,25,1,1
41,5,1.45e+05,11,14,1,5,3,1,0,0,0,55,1,1
45,1,1.6249e+05,4,9,3,4,2,1,1,0,0,19,1,1
35,1,1.7197e+05,4,9,1,8,3,1,0,0,0,40,1,1
21,1,2.3257e+05,4,9,3,7,4,1,0,0,0,40,1,1
45,1,1.6182e+05,3,7,4,9,5,2,1,0,0,25,1,1
18,1,1.2334e+05,3,7,3,4,4,1,1,0,0,30,1,1
49,1,1.0545e+05,1,13,3,12,4,1,0,0,0,25,1,1
49,1,1.8172e+05,7,11,4,6,2,1,1,0,0,36,1,1
45,5,1.0236e+05,1,13,1,6,3,1,0,0,0,37,1,1
27,1,72887,4,9,3,7,6,3,0,0,0,40,1,1
28,1,1.5457e+05,2,10,1,5,3,3,0,0,0,40,8,1
35,1,2.5519e+05,1,13,1,6,3,1,0,0,0,45,1,0
33,1,1.7479e+05,2,10,3,8,4,1,0,0,0,40,1,1
